,User,Followers,user_id,Tweet,Retweet_Count,Location,Verified_Account,Retweet
531,UNCOMAX,830,110038706,"RT @Miriam_Junne: Dicen que AMLO quiere comprar voluntades cuando hablan de las becas a estudiantes y adultos mayores, ¿Qué pretenden compr…",467,"Puebla, México",False,0
532,patarais,890,275344903,"Yo diría que son los sinvergüenzas defendiéndose.
Los defienden a Loret de Mola sufren de imbecilidad ética y moral.
""Gobernar es moralizar"" AMLO https://t.co/KlL9Bitasn",0,"Boca del Rio, Veracruz México",False,0
533,7Adrix,2034,108983957,"RT @leonugo: Así se ve la evolución de la calificación de México en el Índice de Democracia de @TheEIU desde Calderón hasta AMLO.

Nos habí…",314,México,False,0
534,MonicaHidalgo79,54,588920778,RT @proceso: La Barra Mexicana de Abogados exigió a López Obrador que dé a conocer la fuente de información de la cual tomó para revelar lo…,743,"Querétaro, Qro.",False,0
535,jpcardona,198,84168414,@CarlosLoret @lopezobrador_ No nos vamos a dejar!!!! Quien pone primero a su presidente que a su patria. Es un súbdito no un patriota … lárgate AMLO tuviste tu oportunidad y la cagaste ! Así sea,0,"Colonia Cuauhtémoc, Cuauhtémoc",False,0
536,godinezvirtual,1032,101862410,"RT @abrahamendieta: Las palabras de AMLO sobre Iberdrola tienen más que ver con geopolítica económica que con diplomacia, y quienes tenían…",871,Mèxico DFectuoso,False,0
537,icazbal,13,190666587,"@jorgeisraelh @lopezobrador_ No te preocupes ocúpate, vete a votar co tra el pero si te diré más del 60.por ciento de la población somos AMLO estamos con el y lo apoyamos. El abuso de los periodistas y usar a los que están matando y no es difícil que sea de los que financia latinus",0,mexico,False,0
538,RNX_Original,444,68546431,RT @avieu: AMLO® defiende el nombramiento de Claudia Pavlovich para ocupar el cargo de Cónsul en Barcelona: “no podemos nosotros hacer a un…,53,Mexico,False,0
539,parisluis2,2760,151130628,RT @infobaemexico: @CarlosLoret 🔥 @LillyTellez estalló contra AMLO por exhibir supuesto sueldo de @CarlosLoret asegurando que es ilegal: “C…,16,México,False,0
540,analisispop,151,1283447661341937666,"RT @ioangrillo: Almost 1 am here in Mexico and I just tuned into almost 50,000 people in this Space on the attack/ implicit threat by Presi…",21,Hades,False,0
541,Richycamarena,65,230208196,RT @abasave: Es ilegal y antidemocrático que AMLO disponga de información a la que tiene acceso en su carácter de presidente como munición…,933,Guadalajara,False,0
542,Raulortegamora,1307,1155844963,Yo soy uno de los 50 millones que apoyamos a AMLO no estás solo,1,Silicon valley,False,0
543,fdelcollado,10239,986377006106533891,"RT @latinus_us: Grupo de accionistas de Baker Hughes exigen a la petrolera investigar conflicto de interés por casas de hijo de AMLO.
#Lati…",688,Ciudad de odios (Grijalbo) 📚,False,0
544,rodrigomoranr,2741,154340445,"RT @Les_IJU: Todo muy mal con AMLO y que cool el espacio, pero pues jamás de los jamás compartiría lucha con una LiL1 Téllez o Carlos Mota.",19,Puerto Escondido/CDMX,False,0
545,Gerardo03038373,32,1419131991006629894,"RT @OnceNoticiasTV: 📽️  La empresa española #Iberdrola podría enfrentar una multa millonaria por vender energía de manera irregular.

🔺 htt…",4,"Cuernavaca, Morelos",False,0
546,aguamielerogpz,194,457184848,"RT @ioangrillo: Almost 1 am here in Mexico and I just tuned into almost 50,000 people in this Space on the attack/ implicit threat by Presi…",21,"Houston, Texas",False,0
547,parisluis2,2760,151130628,RT @infobaemexico: @CarlosLoret 🔥 “Está enfurecido”: @CarlosLoret señaló que la revelación de AMLO sobre su presunto sueldo es por el escán…,20,México,False,0
548,AllandeJesusCa2,242,970665978689409025,"RT @ChicShion: Creen que con un espacio de twitter van a tumbar a AMLO... que los tiene bailando al son que les toca! 

Claro que todos eso…",31,"Puebla, México",False,0
549,FeriaEleazar,5052,936264730540433408,"RT @vissaeusmorenae: ¿Y que tal si nos reunimos en todos los Estados del país los que apoyamos a AMLO?
Que vean que somos mil veces más que…",11,"Tabasco, México",False,0
550,vicjua6,216,321503605,"Todos los robolucionarios son cortados por la misma tijera
Presidente de Mexico AMLO no puede justificar el enrequecimiento de sus familiares. Aqui dijeron q se sacaron la loteria https://t.co/PFB0BBOKjY",0,Gye-Ecu,False,0
551,expedientex15,1689,2345921084,"RT @vissaeusmorenae: ¿Y que tal si nos reunimos en todos los Estados del país los que apoyamos a AMLO?
Que vean que somos mil veces más que…",11,México 🇲🇽 😍😍💮💮🌼🌼,False,0
552,Andagone,154,107435933,RT @LeoSchwebel: La verdadera paradoja del desastre presidencial de hoy es que uno de los personajes del famoso montaje trabaja para el gob…,8,"ÜT: 20.716694,-103.354535",False,0
553,macabali2,125,433377798,"RT @ioangrillo: Almost 1 am here in Mexico and I just tuned into almost 50,000 people in this Space on the attack/ implicit threat by Presi…",21,Mexico City,False,0
554,Charlesarmont,253,80469186,"RT @Alebadilloc: Me dan risa, referente a lo que pasó con AMLO en la mañana, los que nos advierten con pánico: ""Hoy fue Loret, mañana puede…",1054,"Sonora, México",False,0
555,Loeran,51,155427638,"RT @sevillacritico: Ya casi termina el día y ni Televisa, ni Radiopolis, ni The Washington Post, ni LatinUS, ni El Universal han desmentido…",742,México,False,0
556,ajelandrofiguer,183,175695210,"RT @elgatopolitico_: Aristegui advierte que ""Se están rompiendo los límites desde el máximo poder de la República"", en alusión al millonari…",393,mexico,False,0
557,augustomalfavon,117,612173739,RT @GlodeJo07: Utilizar tu cargo como presidente para tener acceso a la información fiscal de un particular y publicar dicha información en…,655,México City ,False,0
558,Paseno2020_,1,1435044052064423947,"@CarlosLoret TODOS LOS CORRUPTOS SON LORET, SOLO QUE ACUERDATE CORRUPTO, QUÉ TOD@S LOS MEXICANOS QUE HAS AGRAVIADO CON TUS MONTAJES Y MENTIRAS NO SOMOS TAN TOLERANTES COMO AMLO Y YA NO TE PODRÁN CUIDAR TUS ESTUPIDECES COMO ANTES.....DESPUES NO LLORES CUANDO SE DESCUBRAN OTRA DE TUS MENTIRAS.",0,"Hermosillo, Sonora",False,0
559,Paulochesare5,49,911340654814547969,"RT @CarlosLoret: La casona del hijo de AMLO en Houston es como Odebrecth 2ª parte. Así lo denuncia el PAN: no son iguales, son peores. La e…",3654,En tu mente.,False,0
560,Lonebeatle,1379,233795908,"RT @sevillacritico: Ya casi termina el día y ni Televisa, ni Radiopolis, ni The Washington Post, ni LatinUS, ni El Universal han desmentido…",742,South of the Border,False,0
561,ArnoldcommaJon,15983,27716044,"RT @ioangrillo: Almost 1 am here in Mexico and I just tuned into almost 50,000 people in this Space on the attack/ implicit threat by Presi…",21,"Deep Ellum, Texas",True,0
562,muleygervasi,553,1424893430862340105,"por eso a los ""facilitadores"" del AMLO cacas ahora ""arrepentidos"", nada, porque nada hicisteis, lo sabíais y encima se les dijo
#TodosSomosLoret @SocCivilMx",0,INS Vikrant,False,0
563,arqcynthiabm,180,1301050477111578625,RT @calbert57: No se confundan ni busquen basura DONDE NO LA HAY...#AMLO NO OFENDIO NI Ataco A ESPAÑA....SE REFIRIÓ ( CON JUSTA RAZON ) A C…,649,"Cuautitlán Izcalli, México",False,0
564,leknight04,258,204977482,"@Borisevia Pero bueno le ardió el fundillo a AMLO que le sacarán la verdad de sus hijos jajaja
Se agradecen los finales felices jajaja.
Escucha el Space al chile hay buenos datos y hasta partidarios de AMLO están hablando",0,"Villahermosa, Tabasco.",False,0
565,loretoC81,377,764164577793683456,"RT @Radio_Formula: Numerosos periodistas se unieron en muestras de solidaridad hacia Carlos Loret de Mola bajo el #TodosSomosLoret

https:/…",694,"Baja California Sur, México",False,0
566,guaymas_cantina,243,267943612,"RT @DeniseDresserG: Aberrante 

AMLO expone información confidencial sobre un ciudadano, que no es funcionario y pide al SAT que verifique…",3672,United States,False,0
567,SoyLuiSitoLopez,105,304687728,RT @sdpnoticias: @CarlosLoret Un jurista consultado por @sdpnoticias explicó que #AMLO infringió la ley al exhibir información sobre @Carlo…,31,"Tabasco, México",False,0
568,o_O_MarKoS_O_o,265,186283810,"RT @Fer_Caso: AMLO pretende que es igual de relevante la información sobre él que sobre Loret. 

No.

1- El sueldo de AMLO se paga con impu…",63,México,False,0
569,ScuderiaVilla,501,93790554,"RT @politicomx: Carlos Loret de Mola acusó que AMLO actualmente lo ""ha puesto en riesgo"", esto debido a que en la conferencia mañanera de h…",1295,"Villahermosa, tabasco",False,0
570,LaBanquetera,7799,182090921,"RT @Ricky_leaks_: Se puede estar en desacuerdo con AMLO, sin apoyar a Loret y al mismo tiempo estar preocupados por la situación de insegur…",44,México DF,False,0
571,YIMICORTES,379,90779563,RT @proceso: La Barra Mexicana de Abogados exigió a López Obrador que dé a conocer la fuente de información de la cual tomó para revelar lo…,743,"Merida,yucatan,",False,0
572,rmirandaramirez,382,442476772,"RT @proceso: The Economist consideró que, debido a la violencia y a los “esfuerzos” de AMLO por “concentrar el poder en la rama ejecutiva”,…",477,"Leon, Gto. Mexico",False,0
573,parisluis2,2760,151130628,"RT @infobaemexico: 🔴 “Gana mucho más que yo"": AMLO expuso supuesto sueldo de @CarlosLoret, quien le contestó al presidente: “me pone en rie…",425,México,False,0
574,davilaalejandro,2564,48229538,"RT @sevillacritico: Ya casi termina el día y ni Televisa, ni Radiopolis, ni The Washington Post, ni LatinUS, ni El Universal han desmentido…",741,Mé☭ico/Guadagala☭ia/CARIBE,False,0
575,lupetepan,1048,1034286648,"RT @rochaperiodista: Más allá del sueldo de Carlos Loret, AMLO manda el siguiente mensaje: detrás del conductor de Latinus hay poderosos gr…",1527,Mérida Yucatán,False,0
576,Luna44064118,635,1256736679819382791,"RT @HctorAlcntara12: @HernanGomezB @lopezobrador_ Esto es más que ""Loret vs AMLO"" ,se trata de que AMLO tocó el avispero de la mafia period…",1,Monterrey NL,False,0
577,Ted_Mosby5,464,1252767500502216704,"RT @BenitooKamelo: Lo logró!! El muy HDP AMLO lo logró, ahora si estamos todos unidos Todos a compartir! #TodosSomosLoret #AmloMoralmenteDe…",154,"San Miguel de Allende, Guanajuato",False,0
578,FRANZERNET,645,720253287786786816,"RT @CitlaliGrande: ELLOS SOLTABAN EL TRANCAZO LOS VIERNES Y AMLO SE IBA A TRABAJAR, HOY AMLO SOLTO EL MADRAZO Y COMENZARON A LLORAR; UH NI…",51,"México, CDMX",False,0
579,4817c8ef051d464,4,2590426087,"@marie_cookiee @danliza @LaVillegas1 Que pinche enferm@ se pone atenea en Twitter o estas jodid@ de la cabeza o solo eres un miserable bot que solo le alcanzo la escuela una mierda de trabajo, ojo me vale madres el pdjo de AMLO solo caga la miseria como tu @marie_cookiee",0,"Mérida, Yucatán",False,0
580,skaldo,248,13140942,"RT @Vianeicita: AMLO es el primer presidente que vela por el pueblo, y probablemente mis ojos no alcancen a ver a otro como él, así q con é…",75,"Puebla, Pue.",False,0
581,Osndt,1085,775916230045687809,"RT @ChairosMemes: Coincido con muchos compañeros.

El error de AMLO fue darle más relevancia al tema de Loret.

Hasta eso que el presidente…",3,"San Luis Potosí, México",False,0
582,burana2318,307,70755526,"RT @Pablogger: Dos escenarios respecto a lo que publicó @lopezobrador_ sobre los ingresos de Loret:
1. Es verdadero. Entonces el presidente…",617,México,False,0
583,Charlesarmont,253,80469186,"RT @ChicShion: Creen que con un espacio de twitter van a tumbar a AMLO... que los tiene bailando al son que les toca! 

Claro que todos eso…",31,"Sonora, México",False,0
584,sbistre,212,123731622,"RT @LillyTellez: ⚠️ Qué cobarde el presidente López Obrador.

Abusa del poder del estado para violentar los derechos del periodista que exh…",7552,Mexico City Area,False,0
585,charlie_neumo,311,1927451814,"RT @GlodeJo07: “El presidente está enfurecido y hoy demostró que quiere utilizar todo el peso del Estado, todo su inmenso poder, para ataca…",893,Ciudad de México,False,0
586,andresaraujomx,170,1039385747604889600,"A ese AMLO es al que queríamos de presidente. Cuando le pusieron la banda presionan, nos lo cambiaron por otro 🧐 https://t.co/kpx4u6GLDQ",0,"Houston, TX",False,0
587,angelevil77,798,829516765986115584,"RT @ioangrillo: Almost 1 am here in Mexico and I just tuned into almost 50,000 people in this Space on the attack/ implicit threat by Presi…",21,"Quintana Roo, México",False,0
588,Berenicegraff,2733,1321074912916836359,@SoylaBruma_ @diaz_manuel 💪🏼🇲🇽#amlo,1,"Baviera, Alemania",False,0
589,Ted_Mosby5,464,1252767500502216704,"RT @politicomx: Carlos Loret de Mola acusó que AMLO actualmente lo ""ha puesto en riesgo"", esto debido a que en la conferencia mañanera de h…",1295,"San Miguel de Allende, Guanajuato",False,0
590,lupetepan,1048,1034286648,"RT @Navegaciones: ""La integridad física de Loret está en peligro"".
Claro. Como cuado AMLO le golpeó la nariz con su rasho laser 🙄
https://t…",27,Mérida Yucatán,False,0
591,AlbertoGozAGA,1513,192268864,"RT @ChicShion: Creen que con un espacio de twitter van a tumbar a AMLO... que los tiene bailando al son que les toca! 

Claro que todos eso…",31,Ciudad de México,False,0
592,doryanmusic,81,1109835350795534343,"RT @joel_valdezn: Les están poniendo un artículo constitucional en la cara (bastante claro, por cierto) y aún así insisten en justificar lo…",28,"Monterrey, Nuevo León",False,0
593,MaricelaGmez,3832,440558406,"RT @sevillacritico: Ya casi termina el día y ni Televisa, ni Radiopolis, ni The Washington Post, ni LatinUS, ni El Universal han desmentido…",741,"Morelos, México",False,0
594,ekarin,336,51520225,"@marie_cookiee Por lo menos se da, antes ni eso, solo peluseaban a gente pobre, prefiero que se gasten los recursos en esa gente que aguantar Lillys Tellez en el senado, entiendo que no te guste AMLO, lo que no entiendo es la saña de los periodistas que creen que todo lo que dicen es verdad",0,Mexico,False,0
595,YIMICORTES,379,90779563,"RT @latinus_us: “Eso es la democracia”, dice AMLO tras dar a conocer información que pone en riesgo al periodista Carlos Loret.
#Latinus #I…",233,"Merida,yucatan,",False,0
596,areetzii,292,142155840,"RT @GlodeJo07: “El presidente está enfurecido y hoy demostró que quiere utilizar todo el peso del Estado, todo su inmenso poder, para ataca…",893,Hasta topar con pared.,False,0
597,LCelsoc,664,2453575759,RT @abasave: Es ilegal y antidemocrático que AMLO disponga de información a la que tiene acceso en su carácter de presidente como munición…,933,México,False,0
598,Nestorgt,109,58917163,RT @ClouthierManuel: Lo más grave de la locura de AMLO es que le faltan casi 3 años todavía ! Y la locura del poder es progresiva por lo qu…,302,Morelia,False,0
599,edudogs,88,817605866497179648,RT @chidoguan: Nunca perdonaré a Amlo por obligarme a simpatizar con el meco de Loret de Mola smh,374,"Puebla, México",False,0
600,EverardoSosaC,1096,981818048,"RT @Vladiburro: Así no AMLO, así no! #LordMontajes
Y los que lo definen, qué?! No se han dado cuenta?!. https://t.co/VBSE85oxij",13,Estado de México,False,0
601,7Adrix,2034,108983957,"RT @SergioSarmiento: Si es tan importante exigir una disculpa a la corona española por la conquista, ¿por qué AMLO no le exigió a su amigo…",3480,México,False,0
602,hcrweb,65,801099912,@fernandeznorona @CarlosLoret Ahora que AMLO muestre lo que gana su hijo... Si es que trabaja.,0,México,False,0
603,Celsflosan,904,220149607,"RT @latinus_us: INAI pide a servidores públicos respetar la ley ante difusión de datos personales de Loret por AMLO.
#Latinus #InformaciónP…",199,México,False,0
604,orionorestes,326,600592953,"@econokafka @berthagg28 @ElFinanciero_Mx L as acciones desquiciadas no iniciaron ahora, sino con la cancelación del NAIM. No me digan que hasta ahora se dan cuenta de quien es AMLO",0,Pachuca Hgo,False,0
605,bovitronick,790,54011900,"RT @JoseUrioste_: — ""No somos iguales"" dice #AMLO. Por supuesto señor López, eso ya está más que claro!!!

#LopezElCorruptoEresTu
#AmloMora…",829,"Nuevo León, México",False,0
606,raul_83,1254,67717347,"Loret de Mola no me cae, pero lo que hizo AMLO está de miedo, a nada de ser un tirano.",0,Mexico,False,0
